n00bie,2,1,0,285.7264709472656,-838.921630859375,-9.539041519165039,0,true,false,0,false,354.1497802734375,181.1480712890625,0,Marvin,0,0,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,0
n00bie,2,0,0,-211.96875,1199.330078125,-0.2249603271484375,0,true,false,0,false,4.405517578125,54.0911865234375,0,Marvin,3,0,0,-37.5,1437.5,-0.7573193311691284,0,false,false,0,true,0,0,0,0,0,0,0
n00bie,2,1,0,285.7264709472656,-838.921630859375,-9.539041519165039,0,true,false,0,false,354.1497802734375,181.1480712890625,0,Marvin,0,0,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,0
